が,助詞,格助詞,一般,,,,が,ガ,ガ
十,名詞,数,,,,,十,ジュウ,ジュー
六,名詞,数,,,,,六,ロク,ロク
匹,名詞,接尾,助数詞,,,,匹,ヒキ,ヒキ
、,記号,読点,,,,,、,、,、
それから,接続詞,,,,,,それから,ソレカラ,ソレカラ
土瓶,名詞,一般,,,,,土瓶,ドビン,ドビン
の,助詞,連体化,,,,,の,ノ,ノ
蔓,名詞,一般,,,,,蔓,ヅル,ヅル
に,助詞,格助詞,一般,,,,に,ニ,ニ
結びつけ,動詞,自立,,,一段,連用形,結びつける,ムスビツケ,ムスビツケ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
走り書き,名詞,サ変接続,,,,,走り書き,ハシリガキ,ハシリガキ
の,助詞,連体化,,,,,の,ノ,ノ
手紙,名詞,一般,,,,,手紙,テガミ,テガミ
が,助詞,格助詞,一般,,,,が,ガ,ガ
一,名詞,数,,,,,一,イチ,イチ
本,名詞,接尾,助数詞,,,,本,ホン,ホン
。,記号,句点,,,,,。,。,。
その,連体詞,,,,,,その,ソノ,ソノ
手紙,名詞,一般,,,,,手紙,テガミ,テガミ
の,助詞,連体化,,,,,の,ノ,ノ
一節,名詞,一般,,,,,一節,イッセツ,イッセツ
は,助詞,係助詞,,,,,は,ハ,ワ
かう,動詞,自立,,,五段・ワ行促音便,基本形,かう,カウ,カウ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
——,名詞,サ変接続,,,,,——,——,——
「,記号,括弧開,,,,,「,「,「
この,連体詞,,,,,,この,コノ,コノ
河鹿,名詞,一般,,,,,河鹿,カジカ,カジカ
は,助詞,係助詞,,,,,は,ハ,ワ
皆,名詞,代名詞,一般,,,,皆,ミナ,ミナ
雄,名詞,一般,,,,,雄,ユウ,ユー
に,助詞,格助詞,一般,,,,に,ニ,ニ
候,名詞,一般,,,,,候,コウ,コー
。,記号,句点,,,,,。,。,。
雌,名詞,一般,,,,,雌,メス,メス
は,助詞,係助詞,,,,,は,ハ,ワ
あと,名詞,一般,,,,,あと,アト,アト
より,助詞,格助詞,一般,,,,より,ヨリ,ヨリ
届け,名詞,一般,,,,,届け,トドケ,トドケ
候,名詞,一般,,,,,候,コウ,コー
。,記号,句点,,,,,。,。,。
尤も,接続詞,,,,,,尤も,モットモ,モットモ
雌雄,名詞,一般,,,,,雌雄,シユウ,シユー
とも,助詞,副助詞,,,,,とも,トモ,トモ
一つ,名詞,一般,,,,,一つ,ヒトツ,ヒトツ
籠,名詞,一般,,,,,籠,カゴ,カゴ
に,助詞,格助詞,一般,,,,に,ニ,ニ
入れ,動詞,自立,,,一段,未然形,入れる,イレ,イレ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
に,助詞,格助詞,一般,,,,に,ニ,ニ
。,記号,句点,,,,,。,。,。
雌,名詞,一般,,,,,雌,メス,メス
は,助詞,係助詞,,,,,は,ハ,ワ
皆,名詞,代名詞,一般,,,,皆,ミナ,ミナ
雄,名詞,一般,,,,,雄,ユウ,ユー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
食ひ,名詞,一般,,,,,食ひ,ショクヒ,ショクヒ
殺し,名詞,接尾,一般,,,,殺し,ゴロシ,ゴロシ
候,名詞,一般,,,,,候,コウ,コー
。,記号,句点,,,,,。,。,。
」,記号,括弧閉,,,,,」,」,」
三,名詞,数,,,,,三,サン,サン
　,記号,空白,,,,,　,　,　
或,連体詞,,,,,,或,アル,アル
女,名詞,一般,,,,,女,オンナ,オンナ
の,助詞,連体化,,,,,の,ノ,ノ
話,名詞,サ変接続,,,,,話,ハナシ,ハナシ
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
は,助詞,係助詞,,,,,は,ハ,ワ
丁度,副詞,一般,,,,,丁度,チョウド,チョード
十,名詞,数,,,,,十,ジュウ,ジュー
二,名詞,数,,,,,二,ニ,ニ
の,助詞,連体化,,,,,の,ノ,ノ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
に,助詞,格助詞,一般,,,,に,ニ,ニ
修学旅行,名詞,一般,,,,,修学旅行,シュウガクリョコウ,シューガクリョコー
に,助詞,格助詞,一般,,,,に,ニ,ニ
直江津,名詞,固有名詞,人名,姓,,,直江津,ナオエツ,ナオエツ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
行き,動詞,自立,,,五段・カ行促音便,連用形,行く,イキ,イキ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
（,記号,括弧開,,,,,（,（,（
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
の,助詞,連体化,,,,,の,ノ,ノ
小学校,名詞,一般,,,,,小学校,ショウガッコウ,ショーガッコー
は,助詞,係助詞,,,,,は,ハ,ワ
信州,名詞,固有名詞,地域,一般,,,信州,シンシュウ,シンシュー
の,助詞,連体化,,,,,の,ノ,ノ
×,記号,一般,,,,,×,カケル,カケル
と,助詞,並立助詞,,,,,と,ト,ト
云,名詞,一般,,,,,云,ウン,ウン
ふ,名詞,一般,,,,,ふ,フ,フ
町,名詞,接尾,地域,,,,町,マチ,マチ
に,助詞,格助詞,一般,,,,に,ニ,ニ
ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
の,名詞,非自立,一般,,,,の,ノ,ノ
です,助動詞,,,,特殊・デス,基本形,です,デス,デス
。,記号,句点,,,,,。,。,。
）,記号,括弧閉,,,,,）,）,）
その,連体詞,,,,,,その,ソノ,ソノ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
始めて,副詞,一般,,,,,始めて,ハジメテ,ハジメテ
海,名詞,一般,,,,,海,ウミ,ウミ
と,助詞,並立助詞,,,,,と,ト,ト
云,名詞,一般,,,,,云,ウン,ウン
ふも,動詞,自立,,,五段・マ行,未然ウ接続,ふむ,フモ,フモ
の,名詞,非自立,一般,,,,の,ノ,ノ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
見,動詞,自立,,,一段,連用形,見る,ミ,ミ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
それから,接続詞,,,,,,それから,ソレカラ,ソレカラ
又,副詞,助詞類接続,,,,,又,マタ,マタ
汽船,名詞,一般,,,,,汽船,キセン,キセン
と,助詞,並立助詞,,,,,と,ト,ト
云,名詞,一般,,,,,云,ウン,ウン
ふも,動詞,自立,,,五段・マ行,未然ウ接続,ふむ,フモ,フモ
の,名詞,非自立,一般,,,,の,ノ,ノ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
見,動詞,自立,,,一段,連用形,見る,ミ,ミ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
汽船,名詞,一般,,,,,汽船,キセン,キセン
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
乗る,動詞,自立,,,五段・ラ行,基本形,乗る,ノル,ノル
に,助詞,格助詞,一般,,,,に,ニ,ニ
は,助詞,係助詞,,,,,は,ハ,ワ
棧橋,名詞,一般,,,,,棧橋,棧橋,棧橋
から,助詞,格助詞,一般,,,,から,カラ,カラ
はしけ,名詞,一般,,,,,はしけ,ハシケ,ハシケ
に,助詞,格助詞,一般,,,,に,ニ,ニ
乗ら,動詞,自立,,,五段・ラ行,未然形,乗る,ノラ,ノラ
なけれ,助動詞,,,,特殊・ナイ,仮定形,ない,ナケレ,ナケレ
ば,助詞,接続助詞,,,,,ば,バ,バ
なり,動詞,非自立,,,五段・ラ行,連用形,なる,ナリ,ナリ
ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,,,,不変化型,基本形,ん,ン,ン
。,記号,句点,,,,,。,。,。
私,名詞,代名詞,一般,,,,私,ワタシ,ワタシ
達,名詞,接尾,一般,,,,達,タチ,タチ
の,助詞,連体化,,,,,の,ノ,ノ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
棧橋,名詞,一般,,,,,棧橋,棧橋,棧橋
に,助詞,格助詞,一般,,,,に,ニ,ニ
は,助詞,係助詞,,,,,は,ハ,ワ
やはり,副詞,一般,,,,,やはり,ヤハリ,ヤハリ
修学旅行,名詞,一般,,,,,修学旅行,シュウガクリョコウ,シューガクリョコー
に,助詞,格助詞,一般,,,,に,ニ,ニ
来,動詞,自立,,,カ変・来ル,連用形,来る,キ,キ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
らしい,助動詞,,,,形容詞・イ段,基本形,らしい,ラシイ,ラシイ
、,記号,読点,,,,,、,、,、
どこ,名詞,代名詞,一般,,,,どこ,ドコ,ドコ
か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
外,名詞,一般,,,,,外,ソト,ソト
の,助詞,連体化,,,,,の,ノ,ノ
小学校,名詞,一般,,,,,小学校,ショウガッコウ,ショーガッコー
の,助詞,連体化,,,,,の,ノ,ノ
生徒,名詞,一般,,,,,生徒,セイト,セイト
も,助詞,係助詞,,,,,も,モ,モ
大勢,名詞,一般,,,,,大勢,オオゼイ,オーゼイ
わいわい,副詞,一般,,,,,わいわい,ワイワイ,ワイワイ
言,名詞,一般,,,,,言,ゲン,ゲン
つて,名詞,一般,,,,,つて,ツテ,ツテ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
その,連体詞,,,,,,その,ソノ,ソノ
外,名詞,一般,,,,,外,ソト,ソト
の,助詞,連体化,,,,,の,ノ,ノ
小学校,名詞,一般,,,,,小学校,ショウガッコウ,ショーガッコー
の,助詞,連体化,,,,,の,ノ,ノ
生徒,名詞,一般,,,,,生徒,セイト,セイト
が,助詞,格助詞,一般,,,,が,ガ,ガ
はしけ,名詞,一般,,,,,はしけ,ハシケ,ハシケ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
乗ら,動詞,自立,,,五段・ラ行,未然形,乗る,ノラ,ノラ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
と,助詞,格助詞,引用,,,,と,ト,ト
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
です,助動詞,,,,特殊・デス,基本形,です,デス,デス
。,記号,句点,,,,,。,。,。
黒い,形容詞,自立,,,形容詞・アウオ段,基本形,黒い,クロイ,クロイ
詰襟,名詞,一般,,,,,詰襟,ツメエリ,ツメエリ
の,助詞,連体化,,,,,の,ノ,ノ
洋服,名詞,一般,,,,,洋服,ヨウフク,ヨーフク
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
着,動詞,自立,,,一段,連用形,着る,キ,キ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
二,名詞,数,,,,,二,ニ,ニ
十,名詞,数,,,,,十,ジュウ,ジュー
四,名詞,数,,,,,四,ヨン,ヨン
五,名詞,数,,,,,五,ゴ,ゴ
の,助詞,連体化,,,,,の,ノ,ノ
先生,名詞,一般,,,,,先生,センセイ,センセイ
が,助詞,格助詞,一般,,,,が,ガ,ガ
一,名詞,数,,,,,一,イチ,イチ
人,名詞,接尾,助数詞,,,,人,ニン,ニン
、,記号,読点,,,,,、,、,、
（,記号,括弧開,,,,,（,（,（
いえ,接続詞,,,,,,いえ,イエ,イエ
、,記号,読点,,,,,、,、,、
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
の,助詞,連体化,,,,,の,ノ,ノ
学校,名詞,一般,,,,,学校,ガッコウ,ガッコー
の,助詞,連体化,,,,,の,ノ,ノ
先生,名詞,一般,,,,,先生,センセイ,センセイ
で,助詞,格助詞,一般,,,,で,デ,デ
は,助詞,係助詞,,,,,は,ハ,ワ
あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,,,,不変化型,基本形,ん,ン,ン
。,記号,句点,,,,,。,。,。
）,記号,括弧閉,,,,,）,）,）
いきなり,副詞,助詞類接続,,,,,いきなり,イキナリ,イキナリ
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
抱き上げ,動詞,自立,,,一段,連用形,抱き上げる,ダキアゲ,ダキアゲ
て,助詞,接続助詞,,,,,て,テ,テ
はしけ,名詞,一般,,,,,はしけ,ハシケ,ハシケ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
乗せ,動詞,自立,,,一段,連用形,乗せる,ノセ,ノセ
て,助詞,接続助詞,,,,,て,テ,テ
しまひ,動詞,非自立,,,四段・ハ行,連用形,しまふ,シマヒ,シマイ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
は,助詞,係助詞,,,,,は,ハ,ワ
勿論,副詞,一般,,,,,勿論,モチロン,モチロン
間違,動詞,自立,,,一段,連用形,間違る,マチガエ,マチガエ
ひだ,名詞,一般,,,,,ひだ,ヒダ,ヒダ
つたの,名詞,固有名詞,人名,名,,,つたの,ツタノ,ツタノ
です,助動詞,,,,特殊・デス,基本形,です,デス,デス
。,記号,句点,,,,,。,。,。
その,連体詞,,,,,,その,ソノ,ソノ
先生,名詞,一般,,,,,先生,センセイ,センセイ
は,助詞,係助詞,,,,,は,ハ,ワ
暫く,副詞,助詞類接続,,,,,暫く,シバラク,シバラク
たつ,動詞,自立,,,五段・タ行,基本形,たつ,タツ,タツ
て,助詞,接続助詞,,,,,て,テ,テ
から,助詞,格助詞,一般,,,,から,カラ,カラ
、,記号,読点,,,,,、,、,、
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
の,助詞,連体化,,,,,の,ノ,ノ
学校,名詞,一般,,,,,学校,ガッコウ,ガッコー
の,助詞,連体化,,,,,の,ノ,ノ
先生,名詞,一般,,,,,先生,センセイ,センセイ
が,助詞,格助詞,一般,,,,が,ガ,ガ
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
受けとり,名詞,一般,,,,,受けとり,ウケトリ,ウケトリ
に,助詞,格助詞,一般,,,,に,ニ,ニ
やつ,名詞,代名詞,一般,,,,やつ,ヤツ,ヤツ
て,助詞,接続助詞,,,,,て,テ,テ
来,動詞,非自立,,,カ変・来ル,連用形,来る,キ,キ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
、,記号,読点,,,,,、,、,、
何,名詞,数,,,,,何,ナン,ナン
度,名詞,接尾,助数詞,,,,度,ド,ド
も,助詞,係助詞,,,,,も,モ,モ
かう,動詞,自立,,,五段・ワ行促音便,基本形,かう,カウ,カウ
言,名詞,一般,,,,,言,ゲン,ゲン
つて,名詞,一般,,,,,つて,ツテ,ツテ
あやまつ,動詞,自立,,,五段・タ行,基本形,あやまつ,アヤマツ,アヤマツ
て,助詞,接続助詞,,,,,て,テ,テ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
——,名詞,サ変接続,,,,,——,——,——
「,記号,括弧開,,,,,「,「,「
どうも,副詞,一般,,,,,どうも,ドウモ,ドーモ
うち,名詞,非自立,副詞可能,,,,うち,ウチ,ウチ
の,助詞,連体化,,,,,の,ノ,ノ
生徒,名詞,一般,,,,,生徒,セイト,セイト
に,助詞,格助詞,一般,,,,に,ニ,ニ
そつ,名詞,一般,,,,,そつ,ソツ,ソツ
くり,名詞,一般,,,,,くり,クリ,クリ
だ,助動詞,,,,特殊・ダ,基本形,だ,ダ,ダ
もん,名詞,非自立,一般,,,,もん,モン,モン
です,助動詞,,,,特殊・デス,基本形,です,デス,デス
から,助詞,接続助詞,,,,,から,カラ,カラ
。,記号,句点,,,,,。,。,。
」,記号,括弧閉,,,,,」,」,」
その,連体詞,,,,,,その,ソノ,ソノ
先生,名詞,一般,,,,,先生,センセイ,センセイ
が,助詞,格助詞,一般,,,,が,ガ,ガ
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
抱き上げ,動詞,自立,,,一段,連用形,抱き上げる,ダキアゲ,ダキアゲ
て,助詞,接続助詞,,,,,て,テ,テ
はしけ,名詞,一般,,,,,はしけ,ハシケ,ハシケ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
乗せ,動詞,自立,,,一段,連用形,乗せる,ノセ,ノセ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
の,助詞,連体化,,,,,の,ノ,ノ
心もち,名詞,一般,,,,,心もち,ココロモチ,ココロモチ
です,助動詞,,,,特殊・デス,基本形,です,デス,デス
か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
？,記号,一般,,,,,？,？,？
　,記号,空白,,,,,　,　,　
わたし,名詞,代名詞,一般,,,,わたし,ワタシ,ワタシ
はず,名詞,非自立,一般,,,,はず,ハズ,ハズ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
ぶん,名詞,一般,,,,,ぶん,ブン,ブン
驚き,動詞,自立,,,五段・カ行イ音便,連用形,驚く,オドロキ,オドロキ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
し,助詞,接続助詞,,,,,し,シ,シ
、,記号,読点,,,,,、,、,、
怖い,形容詞,自立,,,形容詞・アウオ段,基本形,怖い,コワイ,コワイ
やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
に,助詞,格助詞,一般,,,,に,ニ,ニ
も,助詞,係助詞,,,,,も,モ,モ
思ひ,動詞,自立,,,四段・ハ行,連用形,思ふ,オモヒ,オモイ
まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
けれども,助詞,接続助詞,,,,,けれども,ケレドモ,ケレドモ
、,記号,読点,,,,,、,、,、
その,連体詞,,,,,,その,ソノ,ソノ
外,名詞,非自立,副詞可能,,,,外,ホカ,ホカ
に,助詞,格助詞,一般,,,,に,ニ,ニ
まだ,副詞,助詞類接続,,,,,まだ,マダ,マダ
何となく,副詞,一般,,,,,何となく,ナントナク,ナントナク
嬉しい,形容詞,自立,,,形容詞・イ段,基本形,嬉しい,ウレシイ,ウレシイ
気,名詞,非自立,一般,,,,気,キ,キ
も,助詞,係助詞,,,,,も,モ,モ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
に,助詞,副詞化,,,,,に,ニ,ニ
覚え,動詞,自立,,,一段,連用形,覚える,オボエ,オボエ
て,助詞,接続助詞,,,,,て,テ,テ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
ます,助動詞,,,,特殊・マス,基本形,ます,マス,マス
。,記号,句点,,,,,。,。,。
四,名詞,数,,,,,四,ヨン,ヨン
　,記号,空白,,,,,　,　,　
或,連体詞,,,,,,或,アル,アル
運転,名詞,サ変接続,,,,,運転,ウンテン,ウンテン
手,名詞,接尾,一般,,,,手,シュ,シュ
銀座,名詞,固有名詞,地域,一般,,,銀座,ギンザ,ギンザ
四,名詞,数,,,,,四,ヨン,ヨン
丁目,名詞,接尾,助数詞,,,,丁目,チョウメ,チョーメ
。,記号,句点,,,,,。,。,。
或,連体詞,,,,,,或,アル,アル
電車,名詞,一般,,,,,電車,デンシャ,デンシャ
の,助詞,連体化,,,,,の,ノ,ノ
運転,名詞,サ変接続,,,,,運転,ウンテン,ウンテン
手,名詞,接尾,一般,,,,手,シュ,シュ
が,助詞,格助詞,一般,,,,が,ガ,ガ
一,名詞,数,,,,,一,イチ,イチ
人,名詞,接尾,助数詞,,,,人,ニン,ニン
、,記号,読点,,,,,、,、,、
赤旗,名詞,一般,,,,,赤旗,アカハタ,アカハタ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
青,名詞,一般,,,,,青,アオ,アオ
旗,名詞,接尾,一般,,,,旗,キ,キ
に,助詞,格助詞,一般,,,,に,ニ,ニ
見ち,名詞,一般,,,,,見ち,ケンチ,ケンチ
が,助詞,格助詞,一般,,,,が,ガ,ガ
へ,動詞,自立,,,一段,連用形,へる,ヘ,ヘ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
と,助詞,格助詞,引用,,,,と,ト,ト
見え,動詞,自立,,,一段,連用形,見える,ミエ,ミエ
、,記号,読点,,,,,、,、,、
いきなり,副詞,助詞類接続,,,,,いきなり,イキナリ,イキナリ
電車,名詞,一般,,,,,電車,デンシャ,デンシャ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
動かし,動詞,自立,,,五段・サ行,連用形,動かす,ウゴカシ,ウゴカシ
て,助詞,接続助詞,,,,,て,テ,テ
しまつ,名詞,サ変接続,,,,,しまつ,シマツ,シマツ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
が,接続詞,,,,,,が,ガ,ガ
、,記号,読点,,,,,、,、,、
間違,動詞,自立,,,一段,連用形,間違る,マチガエ,マチガエ
ひ,名詞,一般,,,,,ひ,ヒ,ヒ
に,助詞,格助詞,一般,,,,に,ニ,ニ
気づく,動詞,自立,,,五段・カ行イ音便,基本形,気づく,キヅク,キズク
が,助詞,接続助詞,,,,,が,ガ,ガ
早い,形容詞,自立,,,形容詞・アウオ段,基本形,早い,ハヤイ,ハヤイ
か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
、,記号,読点,,,,,、,、,、
途方,名詞,一般,,,,,途方,トホウ,トホー
も,助詞,係助詞,,,,,も,モ,モ
ない,形容詞,自立,,,形容詞・アウオ段,基本形,ない,ナイ,ナイ
お,接頭詞,名詞接続,,,,,お,オ,オ
ほ,動詞,自立,,,五段・ラ行,体言接続特殊２,ほる,ホ,ホ
声,名詞,一般,,,,,声,コエ,コエ
に,助詞,格助詞,一般,,,,に,ニ,ニ
「,記号,括弧開,,,,,「,「,「
アヤ,名詞,固有名詞,人名,名,,,アヤ,アヤ,アヤ
マリ,名詞,固有名詞,人名,名,,,マリ,マリ,マリ
」,記号,括弧閉,,,,,」,」,」
と,フィラー,,,,,,と,ト,ト
言,名詞,一般,,,,,言,ゲン,ゲン
つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
僕,名詞,代名詞,一般,,,,僕,ボク,ボク
は,助詞,係助詞,,,,,は,ハ,ワ
その,連体詞,,,,,,その,ソノ,ソノ
声,名詞,一般,,,,,声,コエ,コエ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
聞い,動詞,自立,,,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
、,記号,読点,,,,,、,、,、
忽ち,副詞,助詞類接続,,,,,忽ち,タチマチ,タチマチ
兵営,名詞,一般,,,,,兵営,ヘイエイ,ヘイエイ
や,助詞,並立助詞,,,,,や,ヤ,ヤ
練兵,名詞,一般,,,,,練兵,レンペイ,レンペイ
場,名詞,接尾,一般,,,,場,ジョウ,ジョー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
感じ,動詞,自立,,,一段,連用形,感じる,カンジ,カンジ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
僕,名詞,代名詞,一般,,,,僕,ボク,ボク
の,助詞,連体化,,,,,の,ノ,ノ
直覚,名詞,サ変接続,,,,,直覚,チョッカク,チョッカク
は,助詞,係助詞,,,,,は,ハ,ワ
当,名詞,一般,,,,,当,トウ,トー
たつ,動詞,自立,,,五段・タ行,基本形,たつ,タツ,タツ
て,助詞,接続助詞,,,,,て,テ,テ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
かしら,助詞,終助詞,,,,,かしら,カシラ,カシラ
。,記号,句点,,,,,。,。,。
五,名詞,数,,,,,五,ゴ,ゴ
　,記号,空白,,,,,　,　,　
失敗,名詞,サ変接続,,,,,失敗,シッパイ,シッパイ
あの,フィラー,,,,,,あの,アノ,アノ
男,名詞,一般,,,,,男,オトコ,オトコ
は,助詞,係助詞,,,,,は,ハ,ワ
何,名詞,代名詞,一般,,,,何,ナニ,ナニ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
も,助詞,係助詞,,,,,も,モ,モ
失敗,名詞,サ変接続,,,,,失敗,シッパイ,シッパイ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
最後,名詞,一般,,,,,最後,サイゴ,サイゴ
に,助詞,格助詞,一般,,,,に,ニ,ニ
も,助詞,係助詞,,,,,も,モ,モ
——,名詞,サ変接続,,,,,——,——,——
あの,フィラー,,,,,,あの,アノ,アノ
男,名詞,一般,,,,,男,オトコ,オトコ
は,助詞,係助詞,,,,,は,ハ,ワ
最後,名詞,一般,,,,,最後,サイゴ,サイゴ
に,助詞,格助詞,一般,,,,に,ニ,ニ
は,助詞,係助詞,,,,,は,ハ,ワ
壮士,名詞,一般,,,,,壮士,ソウシ,ソーシ
役者,名詞,一般,,,,,役者,ヤクシャ,ヤクシャ
に,助詞,格助詞,一般,,,,に,ニ,ニ
なり,動詞,自立,,,五段・ラ行,連用形,なる,ナリ,ナリ
白瀬,名詞,固有名詞,人名,姓,,,白瀬,シラセ,シラセ
中尉,名詞,一般,,,,,中尉,チュウイ,チューイ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
当てこん,動詞,自立,,,五段・マ行,連用タ接続,当てこむ,アテコン,アテコン
だ,助動詞,,,,特殊・タ,基本形,だ,ダ,ダ
「,記号,括弧開,,,,,「,「,「
南極,名詞,固有名詞,地域,一般,,,南極,ナンキョク,ナンキョク
探険,名詞,サ変接続,,,,,探険,タンケン,タンケン
」,記号,括弧閉,,,,,」,」,」
と,フィラー,,,,,,と,ト,ト
云,名詞,一般,,,,,云,ウン,ウン
ふ,名詞,一般,,,,,ふ,フ,フ
芝居,名詞,サ変接続,,,,,芝居,シバイ,シバイ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
出る,動詞,自立,,,一段,基本形,出る,デル,デル
こと,名詞,非自立,一般,,,,こと,コト,コト
に,助詞,格助詞,一般,,,,に,ニ,ニ
なつ,名詞,固有名詞,人名,名,,,なつ,ナツ,ナツ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
勿論,副詞,一般,,,,,勿論,モチロン,モチロン
